Season,Age,Squad,Country,Comp,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Player,Position
2019-2020,17,Manchester Utd,eng ENG,Jr. PL2 — Div. 2,2nd,6,4,410,4.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Anthony Elanga,"FW,MF"
2020-2021,18,Manchester Utd,eng ENG,1. Premier League,2nd,2,2,155,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,2,3,13,0.58,0.00,0.58,0.58,0.58,0.26,0.02,0.28,0.26,0.28,Anthony Elanga,"FW,MF"
2020-2021,18,Manchester Utd,eng ENG,Jr. PL2 — Div. 1,8th,16,16,1401,15.6,9,2,11,9,0,0,0,0,,,,,,,,0.58,0.13,0.71,0.58,0.71,,,,,,Anthony Elanga,"FW,MF"
2021-2022,19,Manchester Utd,eng ENG,Jr. PL2 — Div. 1,6th,8,8,719,8.0,4,2,6,3,1,1,1,1,,,,,,,,0.50,0.25,0.75,0.38,0.63,,,,,,Anthony Elanga,"FW,MF"
2021-2022,19,Manchester Utd,eng ENG,1. Premier League,6th,21,14,1214,13.5,2,2,4,2,0,0,0,0,2.6,2.6,2.4,5.1,32,18,114,0.15,0.15,0.30,0.15,0.30,0.19,0.18,0.37,0.19,0.37,Anthony Elanga,"FW,MF"
2022-2023,20,Manchester Utd,eng ENG,1. Premier League,3rd,16,5,426,4.7,0,1,1,0,0,0,0,0,0.7,0.7,0.9,1.6,12,8,28,0.00,0.21,0.21,0.00,0.21,0.15,0.19,0.34,0.15,0.34,Anthony Elanga,"FW,MF"
2023-2024,21,Nott'ham Forest,eng ENG,1. Premier League,17th,36,25,2433,27.0,5,9,14,5,0,0,1,0,6.6,6.6,6.7,13.3,98,49,196,0.18,0.33,0.52,0.18,0.52,0.24,0.25,0.49,0.24,0.49,Anthony Elanga,"FW,MF"
2024-2025,22,Nott'ham Forest,eng ENG,1. Premier League,3rd,19,13,1047,11.6,3,3,6,3,0,0,1,0,2.0,2.0,1.6,3.6,32,19,73,0.26,0.26,0.52,0.26,0.52,0.17,0.14,0.31,0.17,0.31,Anthony Elanga,"FW,MF"
2016-2017,18,Vélez Sarsfield,ar ARG,1. Primera Div,19th,12,7,716,8.0,1,1,2,1,0,0,1,0,0.0,0.0,0.0,0.0,8,32,14,0.13,0.13,0.25,0.13,0.25,0.00,0.00,0.00,0.00,0.00,Nicolás Domínguez,"MF,FW"
2017-2018,19,Vélez Sarsfield,ar ARG,1. Liga Argentina,14th,24,21,1844,20.5,0,2,2,0,0,0,4,0,1.7,1.7,3.1,4.8,36,144,67,0.00,0.10,0.10,0.00,0.10,0.08,0.15,0.23,0.08,0.23,Nicolás Domínguez,"MF,FW"
2018-2019,20,Vélez Sarsfield,ar ARG,1. Liga Argentina,6th,25,25,2197,24.4,3,2,5,3,0,0,4,0,3.6,3.2,1.6,4.8,52,198,71,0.12,0.08,0.20,0.12,0.20,0.15,0.07,0.21,0.13,0.20,Nicolás Domínguez,"MF,FW"
2019-2020,21,Vélez Sarsfield,ar ARG,1. Liga Argentina,3rd,14,14,1232,13.7,5,1,6,5,0,0,6,1,2.6,2.6,1.3,4.0,22,95,58,0.37,0.07,0.44,0.37,0.44,0.19,0.10,0.29,0.19,0.29,Nicolás Domínguez,"MF,FW"
2019-2020,21,Bologna,it ITA,1. Serie A,12th,16,7,699,7.8,0,1,1,0,0,0,1,0,0.4,0.4,1.1,1.5,7,40,12,0.00,0.13,0.13,0.00,0.13,0.05,0.15,0.19,0.05,0.19,Nicolás Domínguez,"MF,FW"
2020-2021,22,Bologna,it ITA,1. Serie A,12th,28,15,1255,13.9,1,0,1,1,0,0,8,0,1.2,1.2,1.7,2.9,21,72,32,0.07,0.00,0.07,0.07,0.07,0.08,0.12,0.21,0.08,0.21,Nicolás Domínguez,"MF,FW"
2021-2022,23,Bologna,it ITA,1. Serie A,13th,28,23,2015,22.4,0,3,3,0,0,0,8,0,1.2,1.2,2.4,3.6,18,113,44,0.00,0.13,0.13,0.00,0.13,0.05,0.11,0.16,0.05,0.16,Nicolás Domínguez,"MF,FW"
2022-2023,24,Bologna,it ITA,1. Serie A,9th,31,26,2300,25.6,3,2,5,3,0,0,10,0,2.6,2.6,2.9,5.4,39,147,84,0.12,0.08,0.20,0.12,0.20,0.10,0.11,0.21,0.10,0.21,Nicolás Domínguez,"MF,FW"
2023-2024,25,Bologna,it ITA,1. Serie A,5th,2,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Nicolás Domínguez,"MF,FW"
2023-2024,25,Nott'ham Forest,eng ENG,1. Premier League,17th,26,19,1495,16.6,2,2,4,2,0,0,4,0,1.3,1.3,1.0,2.3,14,91,43,0.12,0.12,0.24,0.12,0.24,0.08,0.06,0.14,0.08,0.14,Nicolás Domínguez,"MF,FW"
2024-2025,26,Nott'ham Forest,eng ENG,1. Premier League,3rd,16,10,897,10.0,0,0,0,0,0,0,5,0,1.2,1.2,0.2,1.4,8,32,12,0.00,0.00,0.00,0.00,0.00,0.12,0.02,0.14,0.12,0.14,Nicolás Domínguez,"MF,FW"
2013-2014,20,Mallorca,es ESP,2. La Liga 2,17th,31,19,1801,20.0,2,1,3,2,0,0,3,1,,,,,,,,0.10,0.05,0.15,0.10,0.15,,,,,,Álex Moreno,DF
2014-2015,21,Rayo Vallecano,es ESP,1. La Liga,11th,11,4,463,5.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Álex Moreno,DF
2015-2016,22,Elche,es ESP,2. La Liga 2,11th,40,33,2692,29.9,2,0,2,2,0,0,4,0,,,,,,,,0.07,0.00,0.07,0.07,0.07,,,,,,Álex Moreno,DF
2016-2017,23,Rayo Vallecano,es ESP,2. La Liga 2,12th,37,29,2689,29.9,4,3,7,4,0,0,2,0,,,,,,,,0.13,0.10,0.23,0.13,0.23,,,,,,Álex Moreno,DF
2017-2018,24,Rayo Vallecano,es ESP,2. La Liga 2,1st,40,39,3501,38.9,3,2,5,3,0,0,2,0,2.6,2.6,3.3,5.9,193,139,236,0.08,0.05,0.13,0.08,0.13,0.07,0.08,0.15,0.07,0.15,Álex Moreno,DF
2018-2019,25,Rayo Vallecano,es ESP,1. La Liga,20th,36,36,3136,34.8,1,1,2,1,0,0,5,0,1.1,1.1,2.6,3.7,176,117,236,0.03,0.03,0.06,0.03,0.06,0.03,0.08,0.11,0.03,0.11,Álex Moreno,DF
2019-2020,26,Betis,es ESP,1. La Liga,15th,31,25,2265,25.2,0,4,4,0,0,0,5,0,2.7,2.7,2.6,5.3,122,83,178,0.00,0.16,0.16,0.00,0.16,0.11,0.10,0.21,0.11,0.21,Álex Moreno,DF
2020-2021,27,Betis,es ESP,1. La Liga,6th,23,20,1786,19.8,0,2,2,0,0,0,4,0,0.9,0.9,2.8,3.7,61,65,84,0.00,0.10,0.10,0.00,0.10,0.05,0.14,0.19,0.05,0.19,Álex Moreno,DF
2021-2022,28,Betis,es ESP,1. La Liga,5th,30,28,2404,26.7,5,3,8,5,0,0,3,1,3.8,3.8,1.9,5.7,93,97,175,0.19,0.11,0.30,0.19,0.30,0.14,0.07,0.21,0.14,0.21,Álex Moreno,DF
2022-2023,29,Betis,es ESP,1. La Liga,6th,15,15,1350,15.0,0,3,3,0,0,0,1,0,1.3,1.3,1.5,2.7,49,44,76,0.00,0.20,0.20,0.00,0.20,0.08,0.10,0.18,0.08,0.18,Álex Moreno,DF
2022-2023,29,Aston Villa,eng ENG,1. Premier League,7th,19,14,1329,14.8,0,3,3,0,0,0,3,0,0.6,0.6,3.0,3.7,65,37,122,0.00,0.20,0.20,0.00,0.20,0.04,0.21,0.25,0.04,0.25,Álex Moreno,DF
2023-2024,30,Aston Villa,eng ENG,1. Premier League,4th,21,11,1031,11.5,2,0,2,2,0,0,2,0,1.1,1.1,1.1,2.3,32,24,83,0.17,0.00,0.17,0.17,0.17,0.10,0.10,0.20,0.10,0.20,Álex Moreno,DF
2024-2025,31,Nott'ham Forest,eng ENG,1. Premier League,3rd,11,10,788,8.8,0,1,1,0,0,0,2,0,0.2,0.2,1.0,1.1,20,28,24,0.00,0.11,0.11,0.00,0.11,0.02,0.11,0.13,0.02,0.13,Álex Moreno,DF
2017-2018,16,Liverpool,eng ENG,Jr. PL2 — Div. 1,2nd,4,4,360,4.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Neco Williams,DF
2018-2019,17,Liverpool,eng ENG,Jr. PL2 — Div. 1,4th,8,8,720,8.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Neco Williams,DF
2019-2020,18,Liverpool,eng ENG,Jr. PL2 — Div. 1,5th,11,8,763,8.5,0,2,2,0,0,0,0,0,,,,,,,,0.00,0.24,0.24,0.00,0.24,,,,,,Neco Williams,DF
2019-2020,18,Liverpool,eng ENG,1. Premier League,1st,6,3,230,2.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.3,10,9,17,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13,Neco Williams,DF
2020-2021,19,Liverpool,eng ENG,1. Premier League,3rd,6,3,249,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,10,14,29,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Neco Williams,DF
2021-2022,20,Liverpool,eng ENG,1. Premier League,2nd,1,0,8,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,1,0,2,0.00,11.25,11.25,0.00,11.25,0.00,7.82,7.82,0.00,7.82,Neco Williams,DF
2021-2022,20,Fulham,eng ENG,2. Championship,1st,14,14,1192,13.2,2,2,4,2,0,0,2,0,1.0,1.0,0.9,1.9,56,85,61,0.15,0.15,0.30,0.15,0.30,0.08,0.07,0.14,0.08,0.14,Neco Williams,DF
2022-2023,21,Nott'ham Forest,eng ENG,1. Premier League,16th,31,20,1882,20.9,1,0,1,1,0,0,7,0,1.3,1.3,1.4,2.7,51,33,67,0.05,0.00,0.05,0.05,0.05,0.06,0.07,0.13,0.06,0.13,Neco Williams,DF
2023-2024,22,Nott'ham Forest,eng ENG,1. Premier League,17th,26,18,1637,18.2,0,1,1,0,0,0,4,0,0.8,0.8,1.6,2.5,48,47,86,0.00,0.05,0.05,0.00,0.05,0.04,0.09,0.13,0.04,0.13,Neco Williams,DF
2024-2025,23,Nott'ham Forest,eng ENG,1. Premier League,3rd,16,9,909,10.1,0,1,1,0,0,0,4,0,1.0,1.0,0.5,1.5,25,31,28,0.00,0.10,0.10,0.00,0.10,0.10,0.05,0.15,0.10,0.15,Neco Williams,DF
2012-2013,17,Southampton,eng ENG,1. Premier League,14th,15,4,494,5.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,James Ward-Prowse,MF
2013-2014,18,Southampton,eng ENG,1. Premier League,8th,34,16,1615,17.9,0,2,2,0,0,0,3,0,,,,,,,,0.00,0.11,0.11,0.00,0.11,,,,,,James Ward-Prowse,MF
2014-2015,19,Southampton,eng ENG,1. Premier League,7th,25,16,1477,16.4,1,6,7,0,1,1,0,1,,,,,,,,0.06,0.37,0.43,0.00,0.37,,,,,,James Ward-Prowse,MF
2015-2016,20,Southampton,eng ENG,1. Premier League,6th,33,14,1545,17.2,2,4,6,1,1,1,5,0,,,,,,,,0.12,0.23,0.35,0.06,0.29,,,,,,James Ward-Prowse,MF
2016-2017,21,Southampton,eng ENG,1. Premier League,8th,30,22,1883,20.9,4,4,8,4,0,0,4,0,,,,,,,,0.19,0.19,0.38,0.19,0.38,,,,,,James Ward-Prowse,MF
2017-2018,22,Southampton,eng ENG,Jr. PL2 — Div. 2,6th,2,2,180,2.0,1,0,1,1,0,0,1,0,,,,,,,,0.50,0.00,0.50,0.50,0.50,,,,,,James Ward-Prowse,MF
2017-2018,22,Southampton,eng ENG,1. Premier League,17th,30,20,1716,19.1,3,3,6,3,0,0,3,0,2.2,2.2,2.8,5.0,9,66,102,0.16,0.16,0.31,0.16,0.31,0.11,0.15,0.26,0.11,0.26,James Ward-Prowse,MF
2018-2019,23,Southampton,eng ENG,1. Premier League,16th,26,21,1945,21.6,7,0,7,6,1,1,4,0,3.4,2.7,3.2,5.9,15,61,86,0.32,0.00,0.32,0.28,0.28,0.16,0.15,0.31,0.12,0.27,James Ward-Prowse,MF
2019-2020,24,Southampton,eng ENG,1. Premier League,11th,38,38,3420,38.0,5,3,8,4,1,3,9,0,7.3,4.8,6.8,11.6,17,170,82,0.13,0.08,0.21,0.11,0.18,0.19,0.18,0.37,0.13,0.31,James Ward-Prowse,MF
2020-2021,25,Southampton,eng ENG,1. Premier League,15th,38,38,3420,38.0,8,7,15,5,3,4,5,0,5.7,2.5,3.9,6.4,34,189,51,0.21,0.18,0.39,0.13,0.32,0.15,0.10,0.25,0.07,0.17,James Ward-Prowse,MF
2021-2022,26,Southampton,eng ENG,1. Premier League,15th,36,36,3215,35.7,10,5,15,6,4,4,3,1,5.4,2.2,6.5,8.7,21,189,42,0.28,0.14,0.42,0.17,0.31,0.15,0.18,0.33,0.06,0.24,James Ward-Prowse,MF
2022-2023,27,Southampton,eng ENG,1. Premier League,20th,38,38,3371,37.5,9,4,13,7,2,4,6,0,5.7,2.5,6.2,8.7,19,189,58,0.24,0.11,0.35,0.19,0.29,0.15,0.17,0.32,0.07,0.23,James Ward-Prowse,MF
2023-2024,28,Southampton,eng ENG,2. Championship,4th,1,1,90,1.0,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,3,11,9,0.00,1.00,1.00,0.00,1.00,0.21,0.27,0.48,0.21,0.48,James Ward-Prowse,MF
2023-2024,28,West Ham,eng ENG,1. Premier League,9th,37,34,3001,33.3,7,7,14,5,2,2,4,0,6.0,4.4,7.8,12.3,18,144,63,0.21,0.21,0.42,0.15,0.36,0.18,0.23,0.41,0.13,0.37,James Ward-Prowse,MF
2024-2025,29,West Ham,eng ENG,1. Premier League,14th,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,James Ward-Prowse,MF
2024-2025,29,Nott'ham Forest,eng ENG,1. Premier League,3rd,8,5,397,4.4,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,1,16,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,James Ward-Prowse,MF
2022-2023,22,Vitória,pt POR,1. Primeira Liga,6th,30,22,1599,17.8,2,2,4,2,0,0,8,0,4.3,4.3,2.3,6.5,55,31,133,0.11,0.11,0.23,0.11,0.23,0.24,0.13,0.37,0.24,0.37,Jota Silva,"FW,MF"
2023-2024,23,Vitória,pt POR,1. Primeira Liga,5th,33,32,2778,30.9,11,5,16,11,0,0,7,0,8.0,8.0,4.1,12.1,84,67,261,0.36,0.16,0.52,0.36,0.52,0.26,0.13,0.39,0.26,0.39,Jota Silva,"FW,MF"
2024-2025,24,Nott'ham Forest,eng ENG,1. Premier League,3rd,18,3,542,6.0,0,1,1,0,0,0,3,0,0.5,0.5,1.6,2.2,16,12,36,0.00,0.17,0.17,0.00,0.17,0.09,0.27,0.36,0.09,0.36,Jota Silva,"FW,MF"
2016-2017,18,Toulouse,fr FRA,1. Ligue 1,13th,5,3,262,2.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Ibrahim Sangaré,MF
2017-2018,19,Toulouse,fr FRA,1. Ligue 1,18th,20,18,1588,17.6,1,2,3,1,0,0,5,0,1.0,1.0,1.4,2.4,34,126,23,0.06,0.11,0.17,0.06,0.17,0.05,0.08,0.13,0.05,0.13,Ibrahim Sangaré,MF
2018-2019,20,Toulouse,fr FRA,1. Ligue 1,16th,28,27,2467,27.4,1,3,4,1,0,0,7,0,2.3,2.3,1.7,4.1,37,227,36,0.04,0.11,0.15,0.04,0.15,0.09,0.06,0.15,0.09,0.15,Ibrahim Sangaré,MF
2019-2020,21,Toulouse,fr FRA,1. Ligue 1,20th,25,25,2175,24.2,0,1,1,0,0,0,8,0,2.0,2.0,1.4,3.4,35,175,23,0.00,0.04,0.04,0.00,0.04,0.08,0.06,0.14,0.08,0.14,Ibrahim Sangaré,MF
2020-2021,22,Toulouse,fr FRA,2. Ligue 2,3rd,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,24,2,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Ibrahim Sangaré,MF
2020-2021,22,PSV Eindhoven,nl NED,1. Eredivisie,2nd,29,25,2280,25.3,1,1,2,1,0,0,7,0,2.3,2.3,1.8,4.0,26,174,30,0.04,0.04,0.08,0.04,0.08,0.09,0.07,0.16,0.09,0.16,Ibrahim Sangaré,MF
2021-2022,23,PSV Eindhoven,nl NED,1. Eredivisie,2nd,29,26,2416,26.8,3,2,5,3,0,0,4,0,4.7,4.7,2.4,7.1,39,192,47,0.11,0.07,0.19,0.11,0.19,0.18,0.09,0.27,0.18,0.27,Ibrahim Sangaré,MF
2022-2023,24,PSV Eindhoven,nl NED,1. Eredivisie,2nd,29,26,2303,25.6,5,1,6,5,0,0,5,0,4.0,4.0,2.4,6.5,32,194,37,0.20,0.04,0.23,0.20,0.23,0.16,0.09,0.25,0.16,0.25,Ibrahim Sangaré,MF
2023-2024,25,PSV Eindhoven,nl NED,1. Eredivisie,1st,2,2,180,2.0,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,4,19,0,0.00,0.50,0.50,0.00,0.50,0.05,0.24,0.30,0.05,0.30,Ibrahim Sangaré,MF
2023-2024,25,Nott'ham Forest,eng ENG,1. Premier League,17th,17,13,1035,11.5,0,0,0,0,0,0,6,0,0.6,0.6,0.4,1.0,5,44,7,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Ibrahim Sangaré,MF
2024-2025,26,Nott'ham Forest,eng ENG,1. Premier League,3rd,3,3,212,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,8,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Ibrahim Sangaré,MF
2020-2021,19,Benfica,pt POR,1. Primeira Liga,3rd,2,1,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,6,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Morato,DF
2021-2022,20,Benfica,pt POR,1. Primeira Liga,3rd,14,10,1012,11.2,0,0,0,0,0,0,1,0,1.3,1.3,0.0,1.3,23,79,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.12,0.11,0.12,Morato,DF
2022-2023,21,Benfica,pt POR,1. Primeira Liga,1st,9,7,648,7.2,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,7,38,0,0.14,0.00,0.14,0.14,0.14,0.04,0.00,0.04,0.04,0.04,Morato,DF
2023-2024,22,Benfica,pt POR,1. Primeira Liga,2nd,21,17,1525,16.9,0,1,1,0,0,0,2,0,0.6,0.6,2.0,2.6,28,65,61,0.00,0.06,0.06,0.00,0.06,0.03,0.12,0.15,0.03,0.15,Morato,DF
2024-2025,23,Benfica,pt POR,1. Primeira Liga,3rd,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,10,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Morato,DF
2024-2025,23,Nott'ham Forest,eng ENG,1. Premier League,3rd,12,2,371,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Morato,DF
2015-2016,17,FSV Frankfurt,de GER,2. 2. Bundesliga,17th,13,10,898,10.0,1,1,2,1,0,0,1,0,,,,,,,,0.10,0.10,0.20,0.10,0.20,,,,,,Taiwo Awoniyi,FW
2016-2017,18,NEC Nijmegen,nl NED,1. Eredivisie,16th,18,9,961,10.7,2,0,2,2,0,0,2,0,,,,,,,,0.19,0.00,0.19,0.19,0.19,,,,,,Taiwo Awoniyi,FW
2017-2018,19,Excel Mouscron,be BEL,1. First Division A,13th,29,26,2356,26.2,7,5,12,7,0,0,4,1,9.2,9.2,3.8,12.9,54,47,194,0.27,0.19,0.46,0.27,0.46,0.38,0.16,0.53,0.38,0.53,Taiwo Awoniyi,FW
2018-2019,20,Excel Mouscron,be BEL,1. First Division A,14th,9,8,709,7.9,7,1,8,7,0,0,1,0,5.4,5.4,1.2,6.6,16,25,73,0.89,0.13,1.02,0.89,1.02,0.69,0.15,0.84,0.69,0.84,Taiwo Awoniyi,FW
2018-2019,20,Gent,be BEL,1. First Division A,5th,16,5,565,6.3,0,0,0,0,0,0,0,0,2.7,2.7,0.9,3.7,6,16,58,0.00,0.00,0.00,0.00,0.00,0.43,0.15,0.58,0.43,0.58,Taiwo Awoniyi,FW
2019-2020,21,Mainz 05,de GER,1. Bundesliga,13th,12,5,483,5.4,1,0,1,1,0,0,1,0,3.2,3.2,0.8,4.0,12,7,43,0.19,0.00,0.19,0.19,0.19,0.59,0.15,0.74,0.59,0.74,Taiwo Awoniyi,FW
2020-2021,22,Union Berlin,de GER,1. Bundesliga,7th,21,16,1359,15.1,5,2,7,5,0,0,0,0,6.1,6.1,1.3,7.4,19,16,108,0.33,0.13,0.46,0.33,0.46,0.40,0.08,0.49,0.40,0.49,Taiwo Awoniyi,FW
2021-2022,23,Union Berlin,de GER,1. Bundesliga,5th,31,29,2174,24.2,15,1,16,13,2,2,1,0,13.6,12.0,2.4,14.4,36,51,171,0.62,0.04,0.66,0.54,0.58,0.56,0.10,0.66,0.50,0.60,Taiwo Awoniyi,FW
2022-2023,24,Nott'ham Forest,eng ENG,1. Premier League,16th,27,17,1404,15.6,10,1,11,10,0,0,2,0,6.6,6.6,1.1,7.7,18,12,55,0.64,0.06,0.71,0.64,0.71,0.42,0.07,0.49,0.42,0.49,Taiwo Awoniyi,FW
2023-2024,25,Nott'ham Forest,eng ENG,1. Premier League,17th,20,12,1042,11.6,6,3,9,6,0,0,2,0,4.7,4.7,1.7,6.4,8,14,45,0.52,0.26,0.78,0.52,0.78,0.41,0.15,0.56,0.41,0.56,Taiwo Awoniyi,FW
2024-2025,26,Nott'ham Forest,eng ENG,1. Premier League,3rd,14,2,224,2.5,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,4,4,10,0.00,0.00,0.00,0.00,0.00,0.24,0.03,0.27,0.24,0.27,Taiwo Awoniyi,FW
2024-2025,24,Nott'ham Forest,eng ENG,1. Premier League,3rd,12,1,222,2.5,1,0,1,1,0,0,0,0,0.9,0.9,0.4,1.3,9,4,13,0.41,0.00,0.41,0.41,0.41,0.37,0.17,0.54,0.37,0.54,Ramón Sosa,"FW,MF"
2010-2011,19,Auxerre,fr FRA,1. Ligue 1,9th,8,8,720,8.0,1,0,1,1,0,0,1,0,,,,,,,,0.12,0.00,0.12,0.12,0.12,,,,,,Willy Boly,DF
2011-2012,20,Auxerre,fr FRA,1. Ligue 1,20th,33,32,2850,31.7,1,0,1,1,0,0,4,1,,,,,,,,0.03,0.00,0.03,0.03,0.03,,,,,,Willy Boly,DF
2012-2013,21,Auxerre,fr FRA,2. Ligue 2,9th,25,24,2120,23.6,1,1,2,1,0,0,3,0,,,,,,,,0.04,0.04,0.08,0.04,0.08,,,,,,Willy Boly,DF
2013-2014,22,Auxerre,fr FRA,2. Ligue 2,16th,30,30,2651,29.5,0,0,0,0,0,0,5,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Willy Boly,DF
2014-2015,23,Auxerre,fr FRA,2. Ligue 2,9th,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Willy Boly,DF
2014-2015,23,Braga,pt POR,1. Primeira Liga,4th,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willy Boly,DF
2015-2016,24,Braga,pt POR,1. Primeira Liga,4th,22,21,1914,21.3,2,1,3,2,0,0,7,2,,,,,,,,0.09,0.05,0.14,0.09,0.14,,,,,,Willy Boly,DF
2016-2017,25,Braga,pt POR,1. Primeira Liga,5th,3,3,270,3.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Willy Boly,DF
2016-2017,25,Porto,pt POR,1. Primeira Liga,2nd,4,4,360,4.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Willy Boly,DF
2017-2018,26,Wolves,eng ENG,2. Championship,1st,36,36,3197,35.5,3,2,5,3,0,0,2,0,,,,,,,,0.08,0.06,0.14,0.08,0.14,,,,,,Willy Boly,DF
2018-2019,27,Wolves,eng ENG,1. Premier League,7th,36,36,3167,35.2,4,0,4,4,0,0,2,1,3.6,3.6,2.1,5.6,29,136,12,0.11,0.00,0.11,0.11,0.11,0.10,0.06,0.16,0.10,0.16,Willy Boly,DF
2019-2020,28,Wolves,eng ENG,1. Premier League,7th,22,22,1979,22.0,0,1,1,0,0,0,3,1,0.4,0.4,1.1,1.5,4,48,5,0.00,0.05,0.05,0.00,0.05,0.02,0.05,0.07,0.02,0.07,Willy Boly,DF
2020-2021,29,Wolves,eng ENG,1. Premier League,13th,21,21,1879,20.9,1,1,2,1,0,0,2,0,1.1,1.1,0.3,1.4,5,44,1,0.05,0.05,0.10,0.05,0.10,0.05,0.01,0.06,0.05,0.06,Willy Boly,DF
2021-2022,30,Wolves,eng ENG,1. Premier League,10th,10,10,900,10.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,6,20,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Willy Boly,DF
2022-2023,31,Wolves,eng ENG,1. Premier League,13th,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willy Boly,DF
2022-2023,31,Nott'ham Forest,eng ENG,1. Premier League,16th,11,9,685,7.6,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,1,12,0,0.00,0.13,0.13,0.00,0.13,0.01,0.03,0.03,0.01,0.03,Willy Boly,DF
2023-2024,32,Nott'ham Forest,eng ENG,1. Premier League,17th,20,18,1438,16.0,2,1,3,2,0,0,3,1,1.5,1.5,1.3,2.8,4,32,3,0.13,0.06,0.19,0.13,0.19,0.09,0.08,0.18,0.09,0.18,Willy Boly,DF
2024-2025,33,Nott'ham Forest,eng ENG,1. Premier League,3rd,4,1,114,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Willy Boly,DF
2022-2023,21,Nott'ham Forest,eng ENG,1. Premier League,16th,13,12,976,10.8,3,2,5,3,0,0,1,0,1.5,1.5,0.7,2.3,13,34,22,0.28,0.18,0.46,0.28,0.46,0.14,0.07,0.21,0.14,0.21,Danilo,MF
2023-2024,22,Nott'ham Forest,eng ENG,1. Premier League,17th,29,20,1792,19.9,2,2,4,2,0,0,4,0,1.8,1.8,1.5,3.4,22,83,28,0.10,0.10,0.20,0.10,0.20,0.09,0.08,0.17,0.09,0.17,Danilo,MF
