Season,Age,Squad,Country,Comp,LgRank,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player,Position
2021-2022,21,Arsenal,eng ENG,1. Premier League,5th,13.1,581,727,79.9,8861,2473,324,357,90.8,220,260,84.6,25,59,42.4,1,1.1,1.0,-0.1,10,37,10,5,42,Nuno Tavares,DF
2022-2023,22,Marseille,fr FRA,1. Ligue 1,3rd,26.1,1058,1367,77.4,16121,5639,623,710,87.7,343,460,74.6,61,113,54.0,0,2.6,3.9,-2.6,24,70,47,14,115,Nuno Tavares,DF
2023-2024,23,Nott'ham Forest,eng ENG,1. Premier League,17th,5.1,201,274,73.4,2954,1132,117,136,86.0,69,96,71.9,11,28,39.3,0,0.5,0.4,-0.5,2,14,2,0,24,Nuno Tavares,DF
2024-2025,24,Lazio,it ITA,1. Serie A,4th,11.8,506,644,78.6,7920,3060,285,321,88.8,178,221,80.5,30,68,44.1,8,2.9,2.9,+5.1,22,45,29,17,65,Nuno Tavares,DF
2019-2020,18,Midtjylland,dk DEN,1. Danish Superliga,1st,5.5,,,,,,,,,,,,,,,0,,,,,,,,,Gustav Isaksen,FW
2020-2021,19,Midtjylland,dk DEN,1. Danish Superliga,2nd,7.6,,,,,,,,,,,,,,,1,,,,,,,,,Gustav Isaksen,FW
2021-2022,20,Midtjylland,dk DEN,1. Danish Superliga,2nd,21.5,,,,,,,,,,,,,,,5,,,,,,,,,Gustav Isaksen,FW
2022-2023,21,Midtjylland,dk DEN,1. Danish Superliga,7th,27.0,,,,,,,,,,,,,,,5,,,,,,,,,Gustav Isaksen,FW
2023-2024,22,Midtjylland,dk DEN,1. Danish Superliga,1st,1.7,,,,,,,,,,,,,,,0,,,,,,,,,Gustav Isaksen,FW
2023-2024,22,Lazio,it ITA,1. Serie A,7th,11.9,218,328,66.5,3100,676,121,143,84.6,73,110,66.4,11,38,28.9,1,2.6,2.0,-1.6,19,8,11,4,21,Gustav Isaksen,FW
2024-2025,23,Lazio,it ITA,1. Serie A,4th,11.0,260,337,77.2,4220,659,148,162,91.4,89,116,76.7,21,41,51.2,2,0.8,1.0,+1.2,13,12,7,5,14,Gustav Isaksen,FW
2018-2019,21,Reims,fr FRA,1. Ligue 1,8th,8.3,106,156,67.9,1308,265,61,86,70.9,33,44,75.0,3,8,37.5,0,0.8,0.4,-0.8,7,2,5,0,12,Boulaye Dia,"MF,FW"
2019-2020,22,Reims,fr FRA,1. Ligue 1,6th,20.1,236,325,72.6,3236,451,148,181,81.8,71,98,72.4,8,12,66.7,1,2.8,1.6,-1.8,29,15,9,0,21,Boulaye Dia,"MF,FW"
2020-2021,23,Reims,fr FRA,1. Ligue 1,14th,32.6,488,621,78.6,7138,1270,265,325,81.5,153,176,86.9,33,41,80.5,1,1.8,1.3,-0.8,29,30,17,1,56,Boulaye Dia,"MF,FW"
2021-2022,24,Villarreal,es ESP,1. La Liga,7th,14.1,189,253,74.7,2470,375,108,135,80.0,60,76,78.9,5,7,71.4,5,2.4,1.5,+2.6,17,5,4,0,16,Boulaye Dia,"MF,FW"
2022-2023,25,Salernitana,it ITA,1. Serie A,15th,28.0,449,589,76.2,6689,1268,238,287,82.9,148,184,80.4,29,39,74.4,6,3.1,1.9,+2.9,35,31,16,2,50,Boulaye Dia,"MF,FW"
2023-2024,26,Salernitana,it ITA,1. Serie A,20th,12.7,204,244,83.6,3303,641,99,111,89.2,77,86,89.5,16,23,69.6,0,0.5,0.5,-0.5,10,22,5,0,22,Boulaye Dia,"MF,FW"
2024-2025,27,Lazio,it ITA,1. Serie A,4th,10.0,206,248,83.1,3213,413,104,125,83.2,81,90,90.0,12,14,85.7,2,2.3,0.8,-0.3,9,14,5,0,25,Boulaye Dia,"MF,FW"
2016-2017,22,SPAL,it ITA,2. Serie B,1st,37.0,,,,,,,,,,,,,,,6,,,,,,,,,Manuel Lazzari,DF
2017-2018,23,SPAL,it ITA,1. Serie A,17th,34.6,1178,1516,77.7,18815,5621,627,712,88.1,445,554,80.3,80,156,51.3,1,2.0,2.0,-1.0,27,64,30,19,81,Manuel Lazzari,DF
2018-2019,24,SPAL,it ITA,1. Serie A,13th,31.5,1092,1463,74.6,15322,4727,696,789,88.2,286,384,74.5,61,146,41.8,8,5.9,5.0,+2.1,55,56,68,57,68,Manuel Lazzari,DF
2019-2020,25,Lazio,it ITA,1. Serie A,4th,28.3,835,1066,78.3,11933,2589,482,543,88.8,257,327,78.6,45,89,50.6,3,3.2,2.8,-0.2,35,14,38,22,39,Manuel Lazzari,DF
2020-2021,26,Lazio,it ITA,1. Serie A,6th,29.0,924,1153,80.1,13975,3090,473,536,88.2,347,432,80.3,48,84,57.1,5,3.4,2.9,+1.6,28,28,31,19,37,Manuel Lazzari,DF
2021-2022,27,Lazio,it ITA,1. Serie A,5th,18.5,859,1014,84.7,11935,3467,507,554,91.5,269,324,83.0,32,54,59.3,3,2.1,2.1,+0.9,13,50,15,6,50,Manuel Lazzari,DF
2022-2023,28,Lazio,it ITA,1. Serie A,2nd,20.9,1033,1183,87.3,14314,5026,622,666,93.4,327,376,87.0,38,55,69.1,0,0.7,0.9,-0.7,10,49,13,7,64,Manuel Lazzari,DF
2023-2024,29,Lazio,it ITA,1. Serie A,7th,18.6,826,975,84.7,12173,3791,456,490,93.1,316,370,85.4,30,60,50.0,2,1.3,1.3,+0.7,9,57,12,8,62,Manuel Lazzari,DF
2024-2025,30,Lazio,it ITA,1. Serie A,4th,9.9,419,539,77.7,6658,1789,204,232,87.9,181,222,81.5,20,48,41.7,1,0.9,1.1,+0.1,14,29,17,12,51,Manuel Lazzari,DF
2013-2014,20,Voždovac,rs SRB,1. SuperLiga,7th,23.5,,,,,,,,,,,,,,,2,,,,,,,,,Adam Marušić,DF
2014-2015,21,Kortrijk,be BEL,1. Pro League,6th,26.5,,,,,,,,,,,,,,,3,,,,,,,,,Adam Marušić,DF
2015-2016,22,Kortrijk,be BEL,1. Pro League,7th,31.5,,,,,,,,,,,,,,,0,,,,,,,,,Adam Marušić,DF
2016-2017,23,Oostende,be BEL,1. First Division A,4th,33.3,,,,,,,,,,,,,,,4,,,,,,,,,Adam Marušić,DF
2017-2018,24,Lazio,it ITA,1. Serie A,5th,28.0,926,1206,76.8,13219,4097,546,637,85.7,319,410,77.8,28,68,41.2,4,3.3,3.1,+0.7,36,35,30,13,67,Adam Marušić,DF
2018-2019,25,Lazio,it ITA,1. Serie A,8th,23.5,798,988,80.8,12008,3759,453,499,90.8,259,340,76.2,49,72,68.1,1,1.3,1.7,-0.3,22,37,26,10,59,Adam Marušić,DF
2019-2020,26,Lazio,it ITA,1. Serie A,4th,10.5,327,389,84.1,4938,1159,186,210,88.6,103,118,87.3,22,28,78.6,1,0.6,0.6,+0.4,7,3,5,3,9,Adam Marušić,DF
2020-2021,27,Lazio,it ITA,1. Serie A,6th,33.0,1312,1578,83.1,21586,6374,631,699,90.3,531,606,87.6,106,182,58.2,3,2.2,2.2,+0.8,29,70,22,14,92,Adam Marušić,DF
2021-2022,28,Lazio,it ITA,1. Serie A,5th,30.2,1650,1887,87.4,23922,8268,937,1003,93.4,555,646,85.9,78,124,62.9,0,0.5,0.5,-0.5,8,116,10,3,111,Adam Marušić,DF
2022-2023,29,Lazio,it ITA,1. Serie A,2nd,30.7,1564,1829,85.5,23902,9688,866,939,92.2,546,644,84.8,104,164,63.4,2,1.1,1.2,+0.9,9,107,7,4,116,Adam Marušić,DF
2023-2024,30,Lazio,it ITA,1. Serie A,7th,34.4,1560,1880,83.0,24140,9157,843,935,90.2,582,704,82.7,89,159,56.0,0,0.8,1.1,-0.8,10,110,24,11,118,Adam Marušić,DF
2024-2025,31,Lazio,it ITA,1. Serie A,4th,10.4,488,577,84.6,7581,2523,245,267,91.8,210,247,85.0,20,40,50.0,0,0.2,0.2,-0.2,5,27,7,4,37,Adam Marušić,DF
2021-2022,22,Fortuna Sittard,nl NED,1. Eredivisie,15th,9.1,129,196,65.8,1723,454,84,105,80.0,34,45,75.6,5,20,25.0,0,0.2,0.6,-0.2,4,4,4,2,11,Tijjani Noslin,"FW,MF"
2022-2023,23,Fortuna Sittard,nl NED,1. Eredivisie,13th,17.9,334,485,68.9,5026,1444,170,220,77.3,121,163,74.2,21,47,44.7,2,3.3,3.2,-1.3,27,21,17,9,30,Tijjani Noslin,"FW,MF"
2023-2024,24,Fortuna Sittard,nl NED,1. Eredivisie,10th,11.3,198,300,66.0,3034,740,106,139,76.3,65,91,71.4,14,39,35.9,1,0.6,0.6,+0.4,14,16,8,4,24,Tijjani Noslin,"FW,MF"
2023-2024,24,Hellas Verona,it ITA,1. Serie A,13th,14.9,235,338,69.5,3048,641,140,178,78.7,69,103,67.0,6,15,40.0,4,2.2,1.0,+1.8,26,18,13,4,26,Tijjani Noslin,"FW,MF"
2024-2025,25,Lazio,it ITA,1. Serie A,4th,6.0,124,166,74.7,1741,373,73,82,89.0,41,55,74.5,5,9,55.6,1,0.7,0.4,+0.3,7,8,8,3,13,Tijjani Noslin,"FW,MF"
2015-2016,22,Lazio,it ITA,1. Serie A,8th,6.5,,,,,,,,,,,,,,,0,,,,,,,,,Patric,DF
2016-2017,23,Lazio,it ITA,1. Serie A,5th,11.3,,,,,,,,,,,,,,,1,,,,,,,,,Patric,DF
2017-2018,24,Lazio,it ITA,1. Serie A,5th,6.6,308,358,86.0,5749,1529,123,137,89.8,133,151,88.1,43,55,78.2,0,0.3,0.4,-0.3,8,21,8,4,23,Patric,DF
2018-2019,25,Lazio,it ITA,1. Serie A,8th,12.1,578,722,80.1,10861,3132,236,262,90.1,259,307,84.4,74,118,62.7,0,1.2,0.7,-1.2,8,49,14,1,58,Patric,DF
2019-2020,26,Lazio,it ITA,1. Serie A,4th,18.6,1081,1227,88.1,22156,7193,325,359,90.5,577,616,93.7,167,224,74.6,0,0.2,0.6,-0.2,5,97,6,2,114,Patric,DF
2020-2021,27,Lazio,it ITA,1. Serie A,6th,17.7,1054,1229,85.8,21163,5935,350,383,91.4,545,598,91.1,152,226,67.3,1,0.8,1.0,+0.2,11,102,17,6,77,Patric,DF
2021-2022,28,Lazio,it ITA,1. Serie A,5th,18.3,1353,1452,93.2,26174,8178,500,529,94.5,616,641,96.1,198,238,83.2,1,0.7,0.2,+0.3,6,45,1,0,52,Patric,DF
2022-2023,29,Lazio,it ITA,1. Serie A,2nd,15.7,947,1063,89.1,19277,6374,317,342,92.7,426,448,95.1,173,235,73.6,0,0.0,0.2,0.0,2,30,2,0,27,Patric,DF
2023-2024,30,Lazio,it ITA,1. Serie A,7th,17.9,1051,1199,87.7,20688,7423,370,389,95.1,504,542,93.0,160,242,66.1,0,0.2,0.3,-0.2,4,65,6,1,72,Patric,DF
2024-2025,31,Lazio,it ITA,1. Serie A,4th,6.5,349,394,88.6,7268,2126,98,106,92.5,205,212,96.7,43,68,63.2,0,0.0,0.1,0.0,1,22,1,1,28,Patric,DF
2019-2020,18,Manchester City,eng ENG,Jr. PL2 — Div. 1,9th,9.6,,,,,,,,,,,,,,,0,,,,,,,,,Fisayo Dele-Bashiru,MF
2020-2021,19,Sheffield Weds,eng ENG,2. Championship,24th,3.2,42,57,73.7,464,115,27,31,87.1,8,10,80.0,1,4,25.0,0,0.0,0.1,0.0,1,5,1,1,1,Fisayo Dele-Bashiru,MF
2021-2022,20,Sheffield Weds,eng ENG,3. League One,4th,15.7,,,,,,,,,,,,,,,1,,,,,,,,,Fisayo Dele-Bashiru,MF
2022-2023,21,Sheffield Weds,eng ENG,3. League One,3rd,15.5,,,,,,,,,,,,,,,1,,,,,,,,,Fisayo Dele-Bashiru,MF
