Season,Age,Squad,Country,Comp,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Player,Position
2023-2024,24,Fortuna Sittard,nl NED,1. Eredivisie,10th,13,13,1020,11.3,3,1,4,3,0,1,2,1,4.1,3.3,0.6,4.0,34,24,78,0.26,0.09,0.35,0.26,0.35,0.36,0.05,0.42,0.29,0.35,Tijjani Noslin,"FW,MF"
2023-2024,24,Hellas Verona,it ITA,1. Serie A,13th,17,17,1339,14.9,5,4,9,5,0,0,2,0,3.6,3.6,2.2,5.8,29,26,94,0.34,0.27,0.60,0.34,0.60,0.24,0.14,0.39,0.24,0.39,Tijjani Noslin,"FW,MF"
2024-2025,25,Lazio,it ITA,1. Serie A,4th,16,7,540,6.0,2,1,3,2,0,0,2,0,1.2,1.2,0.7,1.9,7,13,29,0.33,0.17,0.50,0.33,0.50,0.20,0.12,0.32,0.20,0.32,Tijjani Noslin,"FW,MF"
2014-2015,21,Barcelona B,es ESP,2. La Liga 2,22nd,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patric,DF
2015-2016,22,Lazio,it ITA,1. Serie A,8th,9,6,583,6.5,0,0,0,0,0,0,3,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Patric,DF
2016-2017,23,Lazio,it ITA,1. Serie A,5th,19,10,1017,11.3,0,1,1,0,0,0,4,0,,,,,,,,0.00,0.09,0.09,0.00,0.09,,,,,,Patric,DF
2017-2018,24,Lazio,it ITA,1. Serie A,5th,11,4,592,6.6,0,0,0,0,0,0,1,1,0.1,0.1,0.3,0.5,7,23,22,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Patric,DF
2018-2019,25,Lazio,it ITA,1. Serie A,8th,15,12,1085,12.1,0,0,0,0,0,0,1,0,1.2,1.2,1.2,2.4,25,58,67,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.20,0.10,0.20,Patric,DF
2019-2020,26,Lazio,it ITA,1. Serie A,4th,21,19,1670,18.6,0,0,0,0,0,0,2,1,0.2,0.2,0.2,0.3,16,114,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Patric,DF
2020-2021,27,Lazio,it ITA,1. Serie A,6th,25,18,1595,17.7,0,1,1,0,0,0,8,0,0.5,0.5,0.8,1.3,15,77,38,0.00,0.06,0.06,0.00,0.06,0.03,0.04,0.08,0.03,0.08,Patric,DF
2021-2022,28,Lazio,it ITA,1. Serie A,5th,24,19,1649,18.3,1,1,2,1,0,0,7,1,0.9,0.9,0.7,1.6,5,52,6,0.05,0.05,0.11,0.05,0.11,0.05,0.04,0.09,0.05,0.09,Patric,DF
2022-2023,29,Lazio,it ITA,1. Serie A,2nd,18,16,1413,15.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,0,27,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Patric,DF
2023-2024,30,Lazio,it ITA,1. Serie A,7th,20,19,1608,17.9,2,0,2,2,0,0,4,0,1.4,1.4,0.2,1.5,3,72,12,0.11,0.00,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09,Patric,DF
2024-2025,31,Lazio,it ITA,1. Serie A,4th,8,5,585,6.5,1,0,1,1,0,0,2,0,1.1,1.1,0.0,1.1,4,28,5,0.15,0.00,0.15,0.15,0.15,0.16,0.00,0.17,0.16,0.17,Patric,DF
2019-2020,18,Manchester City,eng ENG,Jr. PL2 — Div. 1,9th,14,9,861,9.6,1,0,1,1,0,0,0,0,,,,,,,,0.10,0.00,0.10,0.10,0.10,,,,,,Fisayo Dele-Bashiru,MF
2020-2021,19,Sheffield Weds,eng ENG,2. Championship,24th,8,2,288,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8,1,11,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Fisayo Dele-Bashiru,MF
2021-2022,20,Sheffield Weds,eng ENG,3. League One,4th,24,16,1409,15.7,1,1,2,1,0,0,0,0,,,,,,,,0.06,0.06,0.13,0.06,0.13,,,,,,Fisayo Dele-Bashiru,MF
2022-2023,21,Sheffield Weds,eng ENG,3. League One,3rd,33,12,1391,15.5,4,1,5,4,0,0,1,0,,,,,,,,0.26,0.06,0.32,0.26,0.32,,,,,,Fisayo Dele-Bashiru,MF
2023-2024,22,Hatayspor,tr TUR,1. Süper Lig,15th,36,34,3035,33.7,8,3,11,8,0,0,6,0,,,,,,,,0.24,0.09,0.33,0.24,0.33,,,,,,Fisayo Dele-Bashiru,MF
2024-2025,23,Lazio,it ITA,1. Serie A,4th,9,5,390,4.3,2,0,2,2,0,0,0,0,0.6,0.6,0.2,0.8,11,12,29,0.46,0.00,0.46,0.46,0.46,0.11,0.05,0.15,0.11,0.15,Fisayo Dele-Bashiru,MF
2013-2014,21,Fiorentina,it ITA,1. Serie A,4th,6,1,149,1.7,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.60,0.60,0.00,0.60,,,,,,Matías Vecino,MF
2013-2014,21,Cagliari,it ITA,1. Serie A,15th,9,7,684,7.6,2,0,2,2,0,0,2,0,,,,,,,,0.26,0.00,0.26,0.26,0.26,,,,,,Matías Vecino,MF
2014-2015,22,Empoli,it ITA,1. Serie A,15th,36,36,2985,33.2,2,3,5,2,0,0,6,0,,,,,,,,0.06,0.09,0.15,0.06,0.15,,,,,,Matías Vecino,MF
2015-2016,23,Fiorentina,it ITA,1. Serie A,5th,30,27,2396,26.6,2,1,3,2,0,0,8,0,,,,,,,,0.08,0.04,0.11,0.08,0.11,,,,,,Matías Vecino,MF
2016-2017,24,Fiorentina,it ITA,1. Serie A,8th,31,26,2355,26.2,3,4,7,3,0,0,7,0,,,,,,,,0.11,0.15,0.27,0.11,0.27,,,,,,Matías Vecino,MF
2017-2018,25,Inter,it ITA,1. Serie A,4th,29,25,2137,23.7,3,2,5,3,0,0,7,1,3.2,3.2,2.8,6.0,61,179,62,0.13,0.08,0.21,0.13,0.21,0.14,0.12,0.25,0.14,0.25,Matías Vecino,MF
2018-2019,26,Inter,it ITA,1. Serie A,4th,30,23,2015,22.4,3,1,4,3,0,0,8,0,6.1,6.1,1.3,7.3,55,125,102,0.13,0.04,0.18,0.13,0.18,0.27,0.06,0.33,0.27,0.33,Matías Vecino,MF
2019-2020,27,Inter,it ITA,1. Serie A,2nd,20,14,1282,14.2,2,2,4,2,0,0,4,0,3.5,3.5,1.1,4.6,27,61,87,0.14,0.14,0.28,0.14,0.28,0.24,0.08,0.32,0.24,0.32,Matías Vecino,MF
2020-2021,28,Inter,it ITA,1. Serie A,1st,8,3,283,3.1,1,1,2,1,0,0,0,0,0.8,0.8,0.6,1.4,3,11,6,0.32,0.32,0.64,0.32,0.64,0.25,0.19,0.45,0.25,0.45,Matías Vecino,MF
2021-2022,29,Inter,it ITA,1. Serie A,2nd,17,2,377,4.2,1,0,1,1,0,0,2,0,1.4,1.4,0.9,2.3,10,29,14,0.24,0.00,0.24,0.24,0.24,0.32,0.22,0.54,0.32,0.54,Matías Vecino,MF
2022-2023,30,Lazio,it ITA,1. Serie A,2nd,32,17,1691,18.8,2,0,2,2,0,0,6,0,2.5,2.5,0.5,3.0,22,88,17,0.11,0.00,0.11,0.11,0.11,0.13,0.03,0.16,0.13,0.16,Matías Vecino,MF
2023-2024,31,Lazio,it ITA,1. Serie A,7th,31,8,1153,12.8,6,1,7,6,0,0,8,0,3.7,3.7,0.4,4.1,16,74,43,0.47,0.08,0.55,0.47,0.55,0.29,0.03,0.32,0.29,0.32,Matías Vecino,MF
2024-2025,32,Lazio,it ITA,1. Serie A,4th,10,4,486,5.4,1,1,2,1,0,0,2,0,1.2,1.2,1.5,2.6,1,16,7,0.19,0.19,0.37,0.19,0.37,0.22,0.27,0.49,0.22,0.49,Matías Vecino,MF
2007-2008,20,Barcelona,es ESP,1. La Liga,3rd,2,0,19,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Pedro,"FW,MF"
2008-2009,21,Barcelona,es ESP,1. La Liga,1st,6,4,355,3.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Pedro,"FW,MF"
2009-2010,22,Barcelona,es ESP,1. La Liga,1st,34,22,2087,23.2,12,2,14,12,0,0,2,0,,,,,,,,0.52,0.09,0.60,0.52,0.60,,,,,,Pedro,"FW,MF"
2010-2011,23,Barcelona,es ESP,1. La Liga,1st,33,24,2126,23.6,13,9,22,13,0,0,2,0,,,,,,,,0.55,0.38,0.93,0.55,0.93,,,,,,Pedro,"FW,MF"
2011-2012,24,Barcelona,es ESP,1. La Liga,2nd,29,20,1621,18.0,5,3,8,5,0,0,4,0,,,,,,,,0.28,0.17,0.44,0.28,0.44,,,,,,Pedro,"FW,MF"
2012-2013,25,Barcelona,es ESP,1. La Liga,1st,28,23,2066,23.0,7,7,14,7,0,0,3,0,,,,,,,,0.30,0.30,0.61,0.30,0.61,,,,,,Pedro,"FW,MF"
2013-2014,26,Barcelona,es ESP,1. La Liga,2nd,37,28,2349,26.1,15,8,23,15,0,0,3,0,,,,,,,,0.57,0.31,0.88,0.57,0.88,,,,,,Pedro,"FW,MF"
2014-2015,27,Barcelona,es ESP,1. La Liga,1st,35,15,1555,17.3,6,6,12,6,0,0,3,0,,,,,,,,0.35,0.35,0.69,0.35,0.69,,,,,,Pedro,"FW,MF"
2015-2016,28,Chelsea,eng ENG,1. Premier League,10th,29,24,2033,22.6,7,3,10,7,0,0,3,0,,,,,,,,0.31,0.13,0.44,0.31,0.44,,,,,,Pedro,"FW,MF"
2016-2017,29,Chelsea,eng ENG,1. Premier League,1st,35,26,2140,23.8,9,9,18,9,0,0,6,0,,,,,,,,0.38,0.38,0.76,0.38,0.76,,,,,,Pedro,"FW,MF"
2017-2018,30,Chelsea,eng ENG,1. Premier League,5th,31,17,1523,16.9,4,2,6,4,0,0,1,0,3.0,3.0,1.3,4.3,66,56,135,0.24,0.12,0.35,0.24,0.35,0.18,0.07,0.25,0.18,0.25,Pedro,"FW,MF"
2018-2019,31,Chelsea,eng ENG,1. Premier League,3rd,31,21,1778,19.8,8,2,10,8,0,0,2,0,5.3,5.3,3.5,8.8,63,94,202,0.40,0.10,0.51,0.40,0.51,0.27,0.18,0.45,0.27,0.45,Pedro,"FW,MF"
2019-2020,32,Chelsea,eng ENG,1. Premier League,4th,11,8,661,7.3,1,1,2,1,0,0,1,0,2.0,2.0,0.9,2.9,24,41,52,0.14,0.14,0.27,0.14,0.27,0.27,0.13,0.40,0.27,0.40,Pedro,"FW,MF"
2020-2021,33,Roma,it ITA,1. Serie A,7th,27,20,1591,17.7,5,2,7,5,0,0,5,1,4.2,4.2,3.1,7.3,50,65,122,0.28,0.11,0.40,0.28,0.40,0.25,0.19,0.44,0.25,0.44,Pedro,"FW,MF"
2021-2022,34,Lazio,it ITA,1. Serie A,5th,32,25,2033,22.6,9,4,13,9,0,0,5,0,4.7,4.7,3.3,8.0,84,102,147,0.40,0.18,0.58,0.40,0.58,0.21,0.14,0.35,0.21,0.35,Pedro,"FW,MF"
2022-2023,35,Lazio,it ITA,1. Serie A,2nd,36,17,1898,21.1,4,3,7,4,0,0,1,0,3.4,3.4,2.6,6.1,64,52,144,0.19,0.14,0.33,0.19,0.33,0.16,0.13,0.29,0.16,0.29,Pedro,"FW,MF"
2023-2024,36,Lazio,it ITA,1. Serie A,7th,33,5,816,9.1,1,1,2,1,0,0,4,0,1.5,1.5,2.1,3.6,31,33,81,0.11,0.11,0.22,0.11,0.22,0.17,0.23,0.39,0.17,0.39,Pedro,"FW,MF"
2024-2025,37,Lazio,it ITA,1. Serie A,4th,13,4,469,5.2,3,0,3,3,0,0,1,0,1.3,1.3,0.8,2.1,15,28,35,0.58,0.00,0.58,0.58,0.58,0.25,0.16,0.41,0.25,0.41,Pedro,"FW,MF"
2016-2017,17,Roma,it ITA,1. Serie A,2nd,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Pellegrini,DF
2017-2018,18,Roma,it ITA,1. Serie A,3rd,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Pellegrini,DF
2018-2019,19,Roma,it ITA,1. Serie A,6th,4,2,161,1.8,0,1,1,0,0,0,2,0,0.0,0.0,0.4,0.4,5,12,9,0.00,0.56,0.56,0.00,0.56,0.00,0.21,0.21,0.00,0.21,Luca Pellegrini,DF
2018-2019,19,Cagliari,it ITA,1. Serie A,15th,12,11,940,10.4,0,1,1,0,0,0,3,1,0.0,0.0,0.9,0.9,32,25,45,0.00,0.10,0.10,0.00,0.10,0.00,0.08,0.09,0.00,0.09,Luca Pellegrini,DF
2019-2020,20,Cagliari,it ITA,1. Serie A,14th,24,22,1908,21.2,0,5,5,0,0,0,10,0,0.8,0.8,2.4,3.2,63,62,99,0.00,0.24,0.24,0.00,0.24,0.04,0.12,0.15,0.04,0.15,Luca Pellegrini,DF
2020-2021,21,Genoa,it ITA,1. Serie A,11th,11,7,639,7.1,0,1,1,0,0,0,2,0,0.1,0.1,1.6,1.7,23,13,47,0.00,0.14,0.14,0.00,0.14,0.02,0.23,0.25,0.02,0.25,Luca Pellegrini,DF
2021-2022,22,Juventus,it ITA,1. Serie A,4th,18,15,1107,12.3,0,1,1,0,0,0,6,0,0.3,0.3,1.7,2.0,21,35,41,0.00,0.08,0.08,0.00,0.08,0.02,0.14,0.16,0.02,0.16,Luca Pellegrini,DF
2022-2023,23,Eint Frankfurt,de GER,1. Bundesliga,7th,9,7,557,6.2,0,0,0,0,0,0,1,0,0.6,0.6,0.8,1.4,19,22,28,0.00,0.00,0.00,0.00,0.00,0.09,0.14,0.23,0.09,0.23,Luca Pellegrini,DF
2022-2023,23,Lazio,it ITA,1. Serie A,2nd,7,1,180,2.0,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,7,9,11,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,Luca Pellegrini,DF
2023-2024,24,Lazio,it ITA,1. Serie A,7th,19,8,786,8.7,1,0,1,1,0,0,7,1,0.2,0.2,0.3,0.5,18,46,30,0.11,0.00,0.11,0.11,0.11,0.03,0.03,0.06,0.03,0.06,Luca Pellegrini,DF
2024-2025,25,Lazio,it ITA,1. Serie A,4th,10,3,375,4.2,0,1,1,0,0,0,1,0,0.1,0.1,0.6,0.7,8,22,22,0.00,0.24,0.24,0.00,0.24,0.03,0.13,0.16,0.03,0.16,Luca Pellegrini,DF
2017-2018,19,Perugia,it ITA,2. Serie B,8th,1,0,12,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Nicolò Casale,DF
2019-2020,21,Venezia,it ITA,2. Serie B,11th,20,16,1455,16.2,0,0,0,0,0,0,2,0,1.1,1.1,0.3,1.5,18,118,2,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Nicolò Casale,DF
2020-2021,22,Empoli,it ITA,2. Serie B,1st,24,20,1853,20.6,1,0,1,1,0,0,2,0,1.6,1.6,0.6,2.2,33,80,17,0.05,0.00,0.05,0.05,0.05,0.08,0.03,0.11,0.08,0.11,Nicolò Casale,DF
2020-2021,22,Hellas Verona,it ITA,1. Serie A,10th,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolò Casale,DF
2021-2022,23,Hellas Verona,it ITA,1. Serie A,9th,36,30,2586,28.7,0,1,1,0,0,0,10,0,0.7,0.7,1.0,1.7,40,91,29,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.06,0.03,0.06,Nicolò Casale,DF
2022-2023,24,Lazio,it ITA,1. Serie A,2nd,29,27,2437,27.1,1,1,2,1,0,0,6,0,0.6,0.6,0.3,0.9,11,70,3,0.04,0.04,0.07,0.04,0.07,0.02,0.01,0.03,0.02,0.03,Nicolò Casale,DF
2023-2024,25,Lazio,it ITA,1. Serie A,7th,20,16,1559,17.3,0,0,0,0,0,0,5,0,0.9,0.9,0.0,0.9,20,49,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Nicolò Casale,DF
2024-2025,26,Lazio,it ITA,1. Serie A,4th,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Nicolò Casale,DF
2024-2025,26,Bologna,it ITA,1. Serie A,7th,6,3,260,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Nicolò Casale,DF
2021-2022,17,Rennes,fr FRA,1. Ligue 1,4th,10,0,87,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,1,9,0.00,0.00,0.00,0.00,0.00,0.26,0.14,0.41,0.26,0.41,Loum Tchaouna,"FW,MF"
2022-2023,18,Dijon,fr FRA,2. Ligue 2,18th,28,19,1621,18.0,1,2,3,1,0,0,1,0,3.7,3.7,1.7,5.4,42,38,139,0.06,0.11,0.17,0.06,0.17,0.21,0.09,0.30,0.21,0.30,Loum Tchaouna,"FW,MF"
2023-2024,19,Salernitana,it ITA,1. Serie A,20th,33,23,2100,23.3,4,3,7,4,0,0,4,0,2.6,2.6,1.5,4.1,72,59,151,0.17,0.13,0.30,0.17,0.30,0.11,0.06,0.18,0.11,0.18,Loum Tchaouna,"FW,MF"
2024-2025,20,Lazio,it ITA,1. Serie A,4th,13,1,314,3.5,1,0,1,1,0,0,2,0,2.2,2.2,0.5,2.7,17,12,43,0.29,0.00,0.29,0.29,0.29,0.52,0.13,0.65,0.52,0.65,Loum Tchaouna,"FW,MF"
2014-2015,17,Bari,it ITA,2. Serie B,10th,1,0,14,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Gaetano Castrovilli,"MF,FW"
2016-2017,19,Bari,it ITA,2. Serie B,12th,10,1,161,1.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Gaetano Castrovilli,"MF,FW"
2017-2018,20,Cremonese,it ITA,2. Serie B,14th,27,15,1555,17.3,1,3,4,1,0,0,3,0,,,,,,,,0.06,0.17,0.23,0.06,0.23,,,,,,Gaetano Castrovilli,"MF,FW"
2018-2019,21,Cremonese,it ITA,2. Serie B,9th,26,24,2092,23.2,4,2,6,4,0,0,5,0,2.5,2.5,2.9,5.3,84,81,178,0.17,0.09,0.26,0.17,0.26,0.11,0.12,0.23,0.11,0.23,Gaetano Castrovilli,"MF,FW"
2019-2020,22,Fiorentina,it ITA,1. Serie A,10th,33,31,2673,29.7,3,2,5,3,0,0,10,0,3.5,3.5,2.4,5.9,142,144,143,0.10,0.07,0.17,0.10,0.17,0.12,0.08,0.20,0.12,0.20,Gaetano Castrovilli,"MF,FW"
2020-2021,23,Fiorentina,it ITA,1. Serie A,13th,34,29,2332,25.9,5,3,8,5,0,0,8,1,3.0,3.0,2.5,5.5,74,108,124,0.19,0.12,0.31,0.19,0.31,0.11,0.10,0.21,0.11,0.21,Gaetano Castrovilli,"MF,FW"
2021-2022,24,Fiorentina,it ITA,1. Serie A,7th,23,16,1391,15.5,1,1,2,1,0,0,4,0,1.0,1.0,0.8,1.8,40,78,59,0.06,0.06,0.13,0.06,0.13,0.07,0.05,0.12,0.07,0.12,Gaetano Castrovilli,"MF,FW"
2022-2023,25,Fiorentina,it ITA,1. Serie A,8th,15,7,718,8.0,2,1,3,2,0,0,3,0,1.2,1.2,1.1,2.3,12,14,16,0.25,0.13,0.38,0.25,0.38,0.15,0.14,0.29,0.15,0.29,Gaetano Castrovilli,"MF,FW"
2023-2024,26,Fiorentina,it ITA,1. Serie A,8th,6,5,367,4.1,1,2,3,1,0,0,0,0,0.3,0.3,0.6,0.9,14,12,25,0.25,0.49,0.74,0.25,0.74,0.08,0.15,0.23,0.08,0.23,Gaetano Castrovilli,"MF,FW"
2024-2025,27,Lazio,it ITA,1. Serie A,4th,7,1,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,5,10,6,0.00,0.00,0.00,0.00,0.00,0.05,0.46,0.51,0.05,0.51,Gaetano Castrovilli,"MF,FW"
2013-2014,19,Arles-Avignon,fr FRA,2. Ligue 2,13th,9,5,511,5.7,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Samuel Gigot,DF
2014-2015,20,Arles-Avignon,fr FRA,2. Ligue 2,20th,24,23,1990,22.1,4,1,5,4,0,0,6,2,,,,,,,,0.18,0.05,0.23,0.18,0.23,,,,,,Samuel Gigot,DF
2015-2016,21,Kortrijk,be BEL,1. Pro League,7th,26,22,2063,22.9,0,2,2,0,0,0,8,1,,,,,,,,0.00,0.09,0.09,0.00,0.09,,,,,,Samuel Gigot,DF
2016-2017,22,Kortrijk,be BEL,1. First Division A,12th,20,20,1800,20.0,2,1,3,2,0,0,5,0,,,,,,,,0.10,0.05,0.15,0.10,0.15,,,,,,Samuel Gigot,DF
2016-2017,22,Gent,be BEL,1. First Division A,3rd,16,16,1395,15.5,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Samuel Gigot,DF
2017-2018,23,Gent,be BEL,1. First Division A,4th,40,39,3508,39.0,2,4,6,2,0,1,5,1,3.2,2.5,1.4,3.9,32,132,17,0.05,0.10,0.15,0.05,0.15,0.08,0.04,0.12,0.06,0.10,Samuel Gigot,DF
2018-2019,24,Spartak Moscow,ru RUS,1. Premier League,5th,9,9,746,8.3,1,1,2,1,0,0,1,0,,,,,,,,0.12,0.12,0.24,0.12,0.24,,,,,,Samuel Gigot,DF
2019-2020,25,Spartak Moscow,ru RUS,1. Premier League,7th,26,26,2331,25.9,4,2,6,4,0,0,8,0,,,,,,,,0.15,0.08,0.23,0.15,0.23,,,,,,Samuel Gigot,DF
2020-2021,26,Spartak Moscow,ru RUS,1. Premier League,2nd,26,26,2304,25.6,3,0,3,3,0,0,7,1,,,,,,,,0.12,0.00,0.12,0.12,0.12,,,,,,Samuel Gigot,DF
2021-2022,27,Spartak Moscow,ru RUS,1. Premier League,10th,27,25,2239,24.9,2,1,3,2,0,0,8,0,,,,,,,,0.08,0.04,0.12,0.08,0.12,,,,,,Samuel Gigot,DF
2022-2023,28,Marseille,fr FRA,1. Ligue 1,3rd,26,24,1879,20.9,2,2,4,2,0,0,5,2,2.6,2.6,0.4,3.0,33,74,19,0.10,0.10,0.19,0.10,0.19,0.12,0.02,0.14,0.12,0.14,Samuel Gigot,DF
2023-2024,29,Marseille,fr FRA,1. Ligue 1,8th,21,20,1726,19.2,3,0,3,3,0,0,7,1,2.4,2.4,0.9,3.3,10,54,8,0.16,0.00,0.16,0.16,0.16,0.12,0.04,0.17,0.12,0.17,Samuel Gigot,DF
2024-2025,30,Lazio,it ITA,1. Serie A,4th,6,0,83,0.9,1,0,1,1,0,0,1,0,0.9,0.9,0.0,0.9,1,4,2,1.08,0.00,1.08,1.08,1.08,0.94,0.00,0.94,0.94,0.94,Samuel Gigot,DF
2012-2013,18,Empoli,it ITA,2. Serie B,4th,29,27,2462,27.4,0,0,0,0,0,0,6,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Elseid Hysaj,DF
2013-2014,19,Empoli,it ITA,2. Serie B,2nd,32,31,2563,28.5,1,0,1,1,0,0,4,3,,,,,,,,0.04,0.00,0.04,0.04,0.04,,,,,,Elseid Hysaj,DF
2014-2015,20,Empoli,it ITA,1. Serie A,15th,36,33,3024,33.6,0,2,2,0,0,0,4,0,,,,,,,,0.00,0.06,0.06,0.00,0.06,,,,,,Elseid Hysaj,DF
2015-2016,21,Napoli,it ITA,1. Serie A,2nd,37,37,3281,36.5,0,2,2,0,0,0,5,0,,,,,,,,0.00,0.05,0.05,0.00,0.05,,,,,,Elseid Hysaj,DF
2016-2017,22,Napoli,it ITA,1. Serie A,3rd,35,34,3031,33.7,0,1,1,0,0,0,8,0,,,,,,,,0.00,0.03,0.03,0.00,0.03,,,,,,Elseid Hysaj,DF
2017-2018,23,Napoli,it ITA,1. Serie A,2nd,35,35,3125,34.7,0,1,1,0,0,0,3,1,0.4,0.4,1.7,2.1,105,144,185,0.00,0.03,0.03,0.00,0.03,0.01,0.05,0.06,0.01,0.06,Elseid Hysaj,DF
2018-2019,24,Napoli,it ITA,1. Serie A,2nd,27,24,2107,23.4,0,2,2,0,0,0,4,0,0.6,0.6,0.6,1.2,67,123,98,0.00,0.09,0.09,0.00,0.09,0.02,0.03,0.05,0.02,0.05,Elseid Hysaj,DF
2019-2020,25,Napoli,it ITA,1. Serie A,7th,20,17,1481,16.5,1,2,3,1,0,0,3,0,0.2,0.2,1.3,1.5,56,115,72,0.06,0.12,0.18,0.06,0.18,0.01,0.08,0.09,0.01,0.09,Elseid Hysaj,DF
2020-2021,26,Napoli,it ITA,1. Serie A,5th,24,20,1768,19.6,0,2,2,0,0,0,2,0,0.3,0.3,1.3,1.6,49,86,49,0.00,0.10,0.10,0.00,0.10,0.01,0.07,0.08,0.01,0.08,Elseid Hysaj,DF
2021-2022,27,Lazio,it ITA,1. Serie A,5th,29,24,2027,22.5,1,0,1,1,0,0,3,0,0.8,0.8,0.7,1.5,26,96,69,0.04,0.00,0.04,0.04,0.04,0.03,0.03,0.06,0.03,0.06,Elseid Hysaj,DF
2022-2023,28,Lazio,it ITA,1. Serie A,2nd,34,22,1998,22.2,1,1,2,1,0,0,3,0,0.2,0.2,1.1,1.3,36,103,60,0.05,0.05,0.09,0.05,0.09,0.01,0.05,0.06,0.01,0.06,Elseid Hysaj,DF
2023-2024,29,Lazio,it ITA,1. Serie A,7th,22,11,1199,13.3,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.7,27,51,41,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Elseid Hysaj,DF
2024-2025,30,Lazio,it ITA,1. Serie A,4th,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Elseid Hysaj,DF
2015-2016,18,Hajduk Split,hr CRO,1. 1. HNL,3rd,4,2,148,1.6,1,0,1,1,0,0,0,0,,,,,,,,0.61,0.00,0.61,0.61,0.61,,,,,,Toma Bašić,MF
2016-2017,19,Hajduk Split,hr CRO,1. 1. HNL,3rd,28,17,1604,17.8,5,4,9,5,0,0,6,0,,,,,,,,0.28,0.22,0.50,0.28,0.50,,,,,,Toma Bašić,MF
2017-2018,20,Hajduk Split,hr CRO,1. 1. HNL,3rd,27,23,1915,21.3,3,3,6,3,0,0,3,0,,,,,,,,0.14,0.14,0.28,0.14,0.28,,,,,,Toma Bašić,MF
2018-2019,21,Hajduk Split,hr CRO,1. 1. HNL,4th,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Toma Bašić,MF
2018-2019,21,Bordeaux,fr FRA,1. Ligue 1,14th,23,16,1333,14.8,2,0,2,2,0,0,3,0,1.2,1.2,1.7,3.0,20,64,58,0.14,0.00,0.14,0.14,0.14,0.08,0.12,0.20,0.08,0.20,Toma Bašić,MF
